x y z strike dip rake shear normal coulomb
(km) (km) (km) (deg) (deg) (deg) (bar) (bar) (bar)
   45.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0079   -0.0495   -0.0277
   45.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0028   -0.0507   -0.0230
   45.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0038   -0.0511   -0.0167
   45.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0117   -0.0502   -0.0083
   45.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0213   -0.0477    0.0022
   45.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0324   -0.0430    0.0152
   45.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0447   -0.0357    0.0304
   45.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0578   -0.0252    0.0477
   45.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0707   -0.0111    0.0662
   45.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0821    0.0067    0.0848
   45.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0903    0.0279    0.1015
   45.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0931    0.0515    0.1137
   45.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.0882    0.0756    0.1185
   45.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.0741    0.0969    0.1129
   45.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.0502    0.1118    0.0949
   45.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.0180    0.1160    0.0644
   45.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0183    0.1067    0.0243
   45.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0530    0.0830   -0.0198
   45.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0792    0.0477   -0.0601
   45.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0920    0.0067   -0.0893
   45.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0894   -0.0327   -0.1025
   45.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0736   -0.0642   -0.0993
   45.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0494   -0.0843   -0.0831
   45.0000   30.0000  -10.0000   30.0  90.0   180.0   -0.0218   -0.0930   -0.0590
   45.0000   35.0000  -10.0000   30.0  90.0   180.0    0.0049   -0.0921   -0.0319
   45.0000   40.0000  -10.0000   30.0  90.0   180.0    0.0280   -0.0839   -0.0055
   45.0000   45.0000  -10.0000   30.0  90.0   180.0    0.0455   -0.0709    0.0171
   45.0000   50.0000  -10.0000   30.0  90.0   180.0    0.0566   -0.0558    0.0343
   45.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0620   -0.0410    0.0456
   45.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0629   -0.0278    0.0518
   45.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0609   -0.0169    0.0541
   45.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0570   -0.0084    0.0536
   45.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0520   -0.0019    0.0513
   45.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0467    0.0028    0.0478
   45.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0413    0.0060    0.0437
   45.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0361    0.0081    0.0393
   45.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0312    0.0094    0.0350
   45.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0268    0.0100    0.0308
   50.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0119   -0.0423   -0.0289
   50.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0093   -0.0442   -0.0270
   50.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0058   -0.0458   -0.0242
   50.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0014   -0.0469   -0.0202
   50.0000  -80.0000  -10.0000   30.0  90.0   180.0    0.0041   -0.0472   -0.0148
   50.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0108   -0.0464   -0.0078
   50.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0187   -0.0443    0.0010
   50.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0279   -0.0403    0.0118
   50.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0381   -0.0341    0.0244
   50.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0489   -0.0252    0.0388
   50.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0598   -0.0132    0.0545
   50.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0699    0.0020    0.0707
   50.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0778    0.0204    0.0860
   50.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0821    0.0415    0.0986
   50.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0809    0.0640    0.1065
   50.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.0728    0.0861    0.1073
   50.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.0569    0.1050    0.0989
   50.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.0331    0.1176    0.0802
   50.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.0033    0.1207    0.0516
   50.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0291    0.1123    0.0159
   50.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0594    0.0921   -0.0226
   50.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0827    0.0621   -0.0579
   50.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0951    0.0267   -0.0844
   50.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0950   -0.0088   -0.0985
   50.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0836   -0.0394   -0.0993
   50.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0639   -0.0617   -0.0886
   50.0000   30.0000  -10.0000   30.0  90.0   180.0   -0.0399   -0.0747   -0.0698
   50.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0152   -0.0791   -0.0468
   50.0000   40.0000  -10.0000   30.0  90.0   180.0    0.0073   -0.0763   -0.0232
   50.0000   45.0000  -10.0000   30.0  90.0   180.0    0.0257   -0.0683   -0.0016
   50.0000   50.0000  -10.0000   30.0  90.0   180.0    0.0391   -0.0574    0.0162
   50.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0476   -0.0456    0.0294
   50.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0518   -0.0342    0.0381
   50.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0528   -0.0241    0.0432
   50.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0515   -0.0156    0.0452
   50.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0487   -0.0088    0.0451
   50.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0449   -0.0035    0.0435
   50.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0408    0.0004    0.0410
   50.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0365    0.0033    0.0379
   50.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0324    0.0053    0.0345
   50.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0284    0.0066    0.0310
   55.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0072   -0.0407   -0.0235
   55.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0042   -0.0420   -0.0210
   55.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0004   -0.0429   -0.0176
   55.0000  -85.0000  -10.0000   30.0  90.0   180.0    0.0043   -0.0432   -0.0130
   55.0000  -80.0000  -10.0000   30.0  90.0   180.0    0.0099   -0.0425   -0.0071
   55.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0165   -0.0407    0.0003
   55.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0241   -0.0373    0.0092
   55.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0326   -0.0321    0.0197
   55.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0416   -0.0246    0.0318
   55.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0508   -0.0146    0.0450
   55.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0595   -0.0017    0.0588
   55.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0669    0.0140    0.0725
   55.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0718    0.0323    0.0847
   55.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0728    0.0525    0.0938
   55.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0689    0.0734    0.0982
   55.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.0588    0.0932    0.0961
   55.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.0422    0.1097    0.0860
   55.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.0195    0.1201    0.0676
   55.0000  -10.0000  -10.0000   30.0  90.0   180.0   -0.0076    0.1224    0.0414
   55.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0362    0.1148    0.0097
   55.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0626    0.0975   -0.0236
   55.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0831    0.0719   -0.0544
   55.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0948    0.0414   -0.0783
   55.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0963    0.0099   -0.0923
   55.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0882   -0.0186   -0.0956
   55.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0725   -0.0413   -0.0890
   55.0000   30.0000  -10.0000   30.0  90.0   180.0   -0.0522   -0.0566   -0.0749
   55.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0303   -0.0646   -0.0561
   55.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0093   -0.0660   -0.0357
   55.0000   45.0000  -10.0000   30.0  90.0   180.0    0.0089   -0.0624   -0.0160
   55.0000   50.0000  -10.0000   30.0  90.0   180.0    0.0233   -0.0554    0.0012
   55.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0336   -0.0466    0.0150
   55.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0402   -0.0374    0.0252
   55.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0436   -0.0286    0.0321
   55.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0445   -0.0208    0.0362
   55.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0437   -0.0142    0.0380
   55.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0416   -0.0087    0.0381
   55.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0388   -0.0044    0.0370
   55.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0356   -0.0011    0.0351
   55.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0322    0.0014    0.0328
   55.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0289    0.0032    0.0301
   60.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0029   -0.0383   -0.0182
   60.0000  -95.0000  -10.0000   30.0  90.0   180.0    0.0004   -0.0390   -0.0152
   60.0000  -90.0000  -10.0000   30.0  90.0   180.0    0.0044   -0.0392   -0.0113
   60.0000  -85.0000  -10.0000   30.0  90.0   180.0    0.0091   -0.0387   -0.0064
   60.0000  -80.0000  -10.0000   30.0  90.0   180.0    0.0146   -0.0371   -0.0002
   60.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0210   -0.0343    0.0073
   60.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0280   -0.0299    0.0160
   60.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0355   -0.0236    0.0261
   60.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0433   -0.0153    0.0372
   60.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0508   -0.0045    0.0490
   60.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0574    0.0087    0.0609
   60.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0624    0.0243    0.0721
   60.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0647    0.0419    0.0815
   60.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0634    0.0608    0.0878
   60.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0575    0.0799    0.0895
   60.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.0464    0.0974    0.0853
   60.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.0299    0.1115    0.0745
   60.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.0088    0.1201    0.0568
   60.0000  -10.0000  -10.0000   30.0  90.0   180.0   -0.0155    0.1216    0.0331
   60.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0406    0.1148    0.0054
   60.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0635    0.0999   -0.0236
   60.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0815    0.0781   -0.0502
   60.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0922    0.0519   -0.0715
   60.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0947    0.0242   -0.0850
   60.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0890   -0.0018   -0.0898
   60.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0768   -0.0237   -0.0862
   60.0000   30.0000  -10.0000   30.0  90.0   180.0   -0.0600   -0.0400   -0.0759
   60.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0410   -0.0502   -0.0611
   60.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0221   -0.0547   -0.0440
   60.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0048   -0.0545   -0.0266
   60.0000   50.0000  -10.0000   30.0  90.0   180.0    0.0097   -0.0509   -0.0107
   60.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0209   -0.0450    0.0029
   60.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0290   -0.0381    0.0138
   60.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0341   -0.0309    0.0217
   60.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0368   -0.0241    0.0272
   60.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0377   -0.0180    0.0305
   60.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0371   -0.0128    0.0320
   60.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0356   -0.0084    0.0323
   60.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0335   -0.0049    0.0316
   60.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0310   -0.0021    0.0302
   60.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0283    0.0000    0.0284
   65.0000 -100.0000  -10.0000   30.0  90.0   180.0    0.0009   -0.0353   -0.0132
   65.0000  -95.0000  -10.0000   30.0  90.0   180.0    0.0043   -0.0355   -0.0099
   65.0000  -90.0000  -10.0000   30.0  90.0   180.0    0.0083   -0.0350   -0.0057
   65.0000  -85.0000  -10.0000   30.0  90.0   180.0    0.0130   -0.0337   -0.0005
   65.0000  -80.0000  -10.0000   30.0  90.0   180.0    0.0183   -0.0313    0.0058
   65.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0241   -0.0276    0.0131
   65.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0304   -0.0224    0.0215
   65.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0370   -0.0155    0.0308
   65.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0434   -0.0065    0.0408
   65.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0493    0.0045    0.0511
   65.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0541    0.0177    0.0612
   65.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0570    0.0328    0.0701
   65.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0573    0.0494    0.0771
   65.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0543    0.0668    0.0810
   65.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0472    0.0838    0.0807
   65.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.0357    0.0990    0.0753
   65.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.0199    0.1110    0.0643
   65.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.0005    0.1181    0.0478
   65.0000  -10.0000  -10.0000   30.0  90.0   180.0   -0.0210    0.1190    0.0265
   65.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0429    0.1129    0.0023
   65.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0628    0.1001   -0.0227
   65.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0785    0.0815   -0.0459
   65.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0882    0.0589   -0.0647
   65.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0912    0.0347   -0.0773
   65.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0875    0.0114   -0.0829
   65.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0779   -0.0092   -0.0816
   65.0000   30.0000  -10.0000   30.0  90.0   180.0   -0.0642   -0.0254   -0.0744
   65.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0481   -0.0369   -0.0628
   65.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0314   -0.0435   -0.0488
   65.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0155   -0.0459   -0.0339
   65.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0016   -0.0449   -0.0195
   65.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0099   -0.0416   -0.0067
   65.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0187   -0.0368    0.0040
   65.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0250   -0.0313    0.0125
   65.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0291   -0.0257    0.0188
   65.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0313   -0.0204    0.0231
   65.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0321   -0.0156    0.0258
   65.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0317   -0.0115    0.0271
   65.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0306   -0.0079    0.0274
   65.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0290   -0.0050    0.0270
   65.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0270   -0.0027    0.0259
   70.0000 -100.0000  -10.0000   30.0  90.0   180.0    0.0042   -0.0320   -0.0086
   70.0000  -95.0000  -10.0000   30.0  90.0   180.0    0.0076   -0.0316   -0.0050
   70.0000  -90.0000  -10.0000   30.0  90.0   180.0    0.0115   -0.0304   -0.0006
   70.0000  -85.0000  -10.0000   30.0  90.0   180.0    0.0160   -0.0284    0.0046
   70.0000  -80.0000  -10.0000   30.0  90.0   180.0    0.0209   -0.0254    0.0107
   70.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0262   -0.0211    0.0177
   70.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0317   -0.0153    0.0256
   70.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0372   -0.0079    0.0340
   70.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0424    0.0014    0.0429
   70.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0468    0.0124    0.0517
   70.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0499    0.0252    0.0600
   70.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0512    0.0395    0.0670
   70.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0500    0.0548    0.0719
   70.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0457    0.0705    0.0739
   70.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0380    0.0855    0.0722
   70.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.0266    0.0988    0.0661
   70.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.0118    0.1088    0.0553
   70.0000  -15.0000  -10.0000   30.0  90.0   180.0   -0.0057    0.1146    0.0401
   70.0000  -10.0000  -10.0000   30.0  90.0   180.0   -0.0247    0.1150    0.0213
   70.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0437    0.1096    0.0001
   70.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0609    0.0986   -0.0215
   70.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0746    0.0826   -0.0416
   70.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0834    0.0632   -0.0581
   70.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0866    0.0422   -0.0698
   70.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0843    0.0214   -0.0757
   70.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0769    0.0025   -0.0759
   70.0000   30.0000  -10.0000   30.0  90.0   180.0   -0.0658   -0.0132   -0.0711
   70.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0523   -0.0251   -0.0623
   70.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0378   -0.0330   -0.0509
   70.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0235   -0.0372   -0.0384
   70.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0105   -0.0383   -0.0258
   70.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0007   -0.0370   -0.0141
   70.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0098   -0.0341   -0.0039
   70.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0167   -0.0302    0.0046
   70.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0217   -0.0259    0.0113
   70.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0249   -0.0215    0.0163
   70.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0267   -0.0174    0.0198
   70.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0274   -0.0136    0.0220
   70.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0272   -0.0102    0.0231
   70.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0264   -0.0074    0.0234
   70.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0251   -0.0050    0.0231
   75.0000 -100.0000  -10.0000   30.0  90.0   180.0    0.0070   -0.0284   -0.0044
   75.0000  -95.0000  -10.0000   30.0  90.0   180.0    0.0103   -0.0274   -0.0007
   75.0000  -90.0000  -10.0000   30.0  90.0   180.0    0.0140   -0.0258    0.0037
   75.0000  -85.0000  -10.0000   30.0  90.0   180.0    0.0181   -0.0232    0.0088
   75.0000  -80.0000  -10.0000   30.0  90.0   180.0    0.0226   -0.0196    0.0147
   75.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0272   -0.0148    0.0213
   75.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0319   -0.0087    0.0285
   75.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0364   -0.0010    0.0360
   75.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0404    0.0082    0.0437
   75.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0435    0.0190    0.0511
   75.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0453    0.0312    0.0578
   75.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0453    0.0445    0.0631
   75.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0430    0.0585    0.0664
   75.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0380    0.0725    0.0670
   75.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0300    0.0856    0.0643
   75.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.0190    0.0969    0.0578
   75.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.0054    0.1054    0.0476
   75.0000  -15.0000  -10.0000   30.0  90.0   180.0   -0.0103    0.1100    0.0337
   75.0000  -10.0000  -10.0000   30.0  90.0   180.0   -0.0270    0.1101    0.0170
   75.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0435    0.1053   -0.0014
   75.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0584    0.0958   -0.0201
   75.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0703    0.0821   -0.0374
   75.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0782    0.0654   -0.0520
   75.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0815    0.0472   -0.0626
   75.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0801    0.0288   -0.0686
   75.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0745    0.0117   -0.0698
   75.0000   30.0000  -10.0000   30.0  90.0   180.0   -0.0656   -0.0031   -0.0668
   75.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0543   -0.0149   -0.0603
   75.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0419   -0.0235   -0.0512
   75.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0293   -0.0289   -0.0408
   75.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0174   -0.0315   -0.0300
   75.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0068   -0.0319   -0.0196
   75.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0022   -0.0306   -0.0101
   75.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0094   -0.0282   -0.0019
   75.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0149   -0.0250    0.0049
   75.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0189   -0.0216    0.0102
   75.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0215   -0.0181    0.0142
   75.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0229   -0.0148    0.0170
   75.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0235   -0.0118    0.0188
   75.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0234   -0.0091    0.0198
   75.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0228   -0.0068    0.0201
   80.0000 -100.0000  -10.0000   30.0  90.0   180.0    0.0092   -0.0247   -0.0007
   80.0000  -95.0000  -10.0000   30.0  90.0   180.0    0.0123   -0.0233    0.0030
   80.0000  -90.0000  -10.0000   30.0  90.0   180.0    0.0158   -0.0212    0.0073
   80.0000  -85.0000  -10.0000   30.0  90.0   180.0    0.0195   -0.0182    0.0123
   80.0000  -80.0000  -10.0000   30.0  90.0   180.0    0.0235   -0.0142    0.0178
   80.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0275   -0.0091    0.0239
   80.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0314   -0.0027    0.0303
   80.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0350    0.0050    0.0369
   80.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0379    0.0140    0.0435
   80.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0399    0.0243    0.0496
   80.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0406    0.0357    0.0549
   80.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0396    0.0479    0.0588
   80.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0365    0.0605    0.0607
   80.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0311    0.0729    0.0603
   80.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0232    0.0844    0.0569
   80.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.0128    0.0940    0.0505
   80.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.0004    0.1011    0.0408
   80.0000  -15.0000  -10.0000   30.0  90.0   180.0   -0.0136    0.1048    0.0284
   80.0000  -10.0000  -10.0000   30.0  90.0   180.0   -0.0282    0.1047    0.0136
   80.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0425    0.1004   -0.0024
